type	TP	TP.baseline	FP	FN	precision	recall	F1	qual
Total	2637	2592	293	1019	0.9	0.7178	0.7986	0
INS	1869	1824	270	855	0.8738	0.6809	0.7654	0
DEL	768	768	23	164	0.9709	0.824	0.8914	0
Total	2637	2592	293	1019	0.9	0.7178	0.7986	2
INS	1869	1824	270	855	0.8738	0.6809	0.7654	2
DEL	768	768	23	164	0.9709	0.824	0.8914	2
Total	2524	2483	248	1128	0.9105	0.6876	0.7835	100
INS	1801	1760	230	919	0.8868	0.657	0.7548	100
DEL	723	723	18	209	0.9757	0.7758	0.8643	100
