type	TP	TP.baseline	FP	FN	precision	recall	F1	qual
Total	7234	7233	1960	5270	0.7868	0.5785	0.6668	0
INS	3933	3932	1368	3334	0.7419	0.5412	0.6259	0
DEL	3301	3301	592	1936	0.8479	0.6303	0.7231	0
Total	7234	7233	1960	5270	0.7868	0.5785	0.6668	2
INS	3933	3932	1368	3334	0.7419	0.5412	0.6259	2
DEL	3301	3301	592	1936	0.8479	0.6303	0.7231	2
Total	6798	6797	1523	5706	0.817	0.5436	0.6528	100
INS	3709	3708	1064	3558	0.7771	0.5103	0.6161	100
DEL	3089	3089	459	2148	0.8706	0.5898	0.7032	100
